-0.06060304093894573,-0.015526665797436785,0.021596185601497165,0.05419226172126791,0.08362187473554986,0.11059937510175384,0.1355490358562614,0.1587351769706632,0.180318150973381,0.20037780895764526,0.21891678562064254,0.23584255165914514,0.25091040801884623,0.2635577412967473,0.2722822827622581,0.26948004466596864,0.2864576195990287,0.30581574829996866,0.35948509339727747,0.41193320617222273,"3.449987545831587"
-0.05806967098506598,-0.013087591059979822,0.024495240312770745,0.05777003101129754,0.08797714193481347,0.11577466763781795,0.14155804060921046,0.1655780817623746,0.1879931736165229,0.20889351278777601,0.2283102058676551,0.2462127639876457,0.26249278056641057,0.2769235587248315,0.2890665016207885,0.29804327884775034,0.3020868398503631,0.30406306357274,0.32814974531162877,0.35046409102075204,"3.6506582412937387"
-0.3874130783958863,-0.32837773798843917,-0.28833423580037837,-0.3133864232356976,-0.20535952035060245,-0.15876427499455234,-0.12707819138126458,-0.13064907893417646,-0.0436873485759795,0.004940460015657276,0.0465575466356135,0.08440451451192053,0.11967577310243524,0.15298772911843628,0.18471803041135104,0.21512313372973804,0.2443893752883559,0.27265869321531855,0.30004301712908366,0.32663297277486963,"2.6390573296152584"
-0.04745729382843999,-0.008750980483397265,0.02129567166242375,0.04540883290964388,0.06360155940637423,0.07117827102273885,0.08822894209198787,0.11057316854529518,0.11441344051301361,0.1514258867341759,0.15120157466653095,0.19411331033311485,0.21072382564699693,0.23797511099293844,0.2796259486053532,0.3167663849392771,0.3463345959266761,0.3723002960220614,0.39592818583714223,0.4178382036625426,"2.3978952727983707"
-0.12374745028409798,-0.09746581012514179,-0.0638863750641199,-0.04194737297797683,-0.003858945858187913,-0.025767105785859917,0.054388602851711584,0.07986476167564091,0.09887549555806902,0.15015277440853209,0.1852125611765388,0.2152642145489817,0.24241016355457684,0.26752314732369675,0.29107976822890697,0.31338074770208424,0.33463342804860513,0.354989544199416,0.3745649689085512,0.39345105654260015,"0.9162907318741551"
-0.270325296926191,-0.24028216205506323,-0.194870633326127,-0.15248829231523986,-0.1951127425469309,-0.0807694758751659,-0.04771668956114711,-0.045887617220359146,0.0254605076581326,0.0614369998563544,0.07312451822371696,0.127544202583154,0.17597219567636085,0.2153628814042365,0.2506491311767824,0.2833042670283647,0.31402301300103086,0.3432091395228028,0.3711274197223117,0.3979655248762066,"2.1972245773362196"
-0.09385691070135442,-0.053402000781875375,-0.027311606795887684,-0.0635915902896661,0.019678554333116674,0.028803236937581893,0.06580015518437611,0.07711623410141408,0.1145080998874142,0.1177272304115763,0.1658047198955706,0.16839192135229444,0.2189456769692447,0.24348200366619716,0.2711071076852953,0.3153041795148894,0.3482556303733439,0.3770463754115137,0.4033138344327542,0.4277762371296042,"1.252762968495368"
-0.042873392819104815,-0.0035241503548721254,0.02789167965663483,0.05441132102364491,0.07701747914673052,0.09581616431440731,0.10981152307349606,0.11247183286567598,0.1323516528137674,0.15063613234208065,0.16096844931656218,0.1931691662711843,0.2029864011925605,0.23205679245351607,0.24826430076518985,0.30279703348944126,0.342842374989946,0.37468991303990573,0.40247578892985125,0.42762296783435216,"2.740840023925201"
-0.11554015197311218,-0.06535313885875058,-0.027642950296309494,-0.0005851808054240962,0.0017341709770179695,0.046782327137863525,0.06931010000025463,0.08995075793731551,0.12246523905675263,0.13470275805720885,0.17438496880889826,0.18502060141313423,0.2270176164109385,0.24207155231779204,0.28084429226226304,0.303472627111389,0.33555640734399295,0.3675793411022544,0.38875159645526325,0.4345086537959868,"2.0149030205422647"
-0.08307152953490486,-0.04986335926601435,-0.022913649921062016,0.0006312412927843093,0.021898018734312456,0.04147733736808773,0.05972893576277361,0.07689170761467327,0.09313382868446915,0.1085840087933685,0.122627874612195,0.1533540297018827,0.20094519569439676,0.24583145463551606,0.28570390076840735,0.32158652933162923,0.3541713744238438,0.38402556544913335,0.4116033010362697,0.43726552912735406,"3.417726683613366"
