0.00012891404831128937,0.00012891404831128937,0.00025782809662257874,0.0003867421449338681,0.0006445702415564468,0.0009023983381790256,0.001418054531424183,0.0019337107246693405,0.002836109062848366,0.003867421449338681,0.0054143900290741535,0.007219186705432205,0.009926381719969282,0.013020318879440227,0.017403396522024064,0.02268887250278693,0.029779145159907844,0.03828747234845294,0.049631908599846404,0.06316788367253179,0.08082910829117844,0.10209992626254118,0.12917187640791195,0.16178713063066816,0.20303962609028076,0.2524137065935046,0.3140346216863009,0.388031285416981,0.47930243162137387,0.588492630541036,-0.5
1.5363377702514987e-6,3.0726755405029974e-6,7.681688851257494e-6,0.000015363377702514988,0.000030726755405029975,0.00005530815972905395,0.00009986195506634742,0.00016899715472766487,0.00028422248749652724,0.0004609013310754496,0.0007389784674909709,0.001155326003229127,0.001789833502342996,0.0027193178533451525,0.004094340157720244,0.006077752219114929,0.008944558498404226,0.013012780914030193,0.018789410930175828,0.02687054760169871,0.038165702888587734,0.05377489463434296,0.07529591412002595,0.10470141904263963,0.14477678977964997,0.1989741773008121,0.2720654467205271,0.37001158858737093,0.5008691581685424,0.6747441853167557,-1.
6.18938827446954e-8,1.8568164823408619e-7,5.570449447022586e-7,1.3616654203832989e-6,3.1565880199794655e-6,6.684539336427103e-6,0.000013678548086577683,0.000026552475697474327,0.000050134045023203276,0.00009154105257940449,0.00016339985044599585,0.00028464996674285416,0.0004869810694352634,0.0008175562971746816,0.0013519480807923816,0.002202246241939007,0.0035416917584169603,0.005625039851603408,0.008836527745577418,0.013734871519875357,0.02114598314584244,0.03225884411100426,0.048800850788882535,0.07323414183506123,0.10908561636998135,0.161332842337854,0.2370187246561981,0.34599361286994923,0.5020426982256541,0.7242820920906601,-1.5
4.617421498372535e-9,1.846968599349014e-8,6.464390097721549e-8,1.846968599349014e-7,4.848292573291162e-7,1.163590217589879e-6,2.6503999400658355e-6,5.725602657981944e-6,0.000011912947465801142,0.000023918243361569734,0.00004667289650554959,0.00008869143214073965,0.0001648096255414109,0.0002999477005342799,0.0005360364617460676,0.0009418801069240232,0.0016300282850909775,0.0027812946047017,0.004684743503818807,0.007796054457852189,0.012829584129393562,0.020892724098976113,0.033692179553092796,0.05383414785580552,0.08527567150021109,0.13397771697032798,0.20887097309138197,0.32324432814405274,0.49676919362357536,0.7583901486203665,-2.
5.070237531873571e-10,2.5351187659367854e-9,1.0140475063747141e-8,3.295654395717821e-8,9.633451310559785e-8,2.5655401911280274e-7,6.413850477820067e-7,1.5160010220301976e-6,3.430015690312471e-6,7.465924765683834e-6,0.00001573142599014413,0.00003219854344616311,0.00006425512024143377,0.00012532106107531905,0.00023946478351162282,0.0004490825997443655,0.0008279697889549541,0.0015027372806468166,0.0026882779661808564,0.004744966583491286,0.00827130157619676,0.014251101694506961,0.02428745689541831,0.040969286235318314,0.06844458906581422,0.11330696440463482,0.18596248106113564,0.30271815410781544,0.48896146548536645,0.7839645357498255,-2.5
7.29496431674617e-11,4.3769785900477023e-10,1.969640365521466e-9,7.149065030411247e-9,2.2979137597750437e-8,6.696777242772984e-8,1.8179051077331457e-7,4.6483512626306596e-7,1.132543210174843e-6,2.6466130541155106e-6,5.968448005389047e-6,0.000013042958500483148,0.00002772458483543699,0.000057484610614532496,0.00011655346862973275,0.0002315574868385886,0.00045157156804164443,0.00086571602985765,0.001633733447657202,0.0030383562854069384,0.005574306773427419,0.010097788672855471,0.018075689676272842,0.03199693379487961,0.05604660171604038,0.09720133841400759,0.16699730759438788,0.2843623943305478,0.48012472637727144,0.8041419993924788,-3.
1.284399390687416e-11,8.990795734811912e-11,4.495397867405956e-10,1.7981591469623823e-9,6.293557014368338e-9,1.9869658573934324e-8,5.808054044688495e-8,1.5932974441477394e-7,4.1492522316156974e-7,1.0334919697166292e-6,2.4775935806421185e-6,5.743140499483153e-6,0.000012922920249431902,0.000028314263467856412,0.00006056598170780417,0.0001267590712741368,0.000260061463868155,0.0005238639978415652,0.0010375737909802338,0.0020230674985869963,0.003887451857944472,0.007368866562198919,0.013790857055107065,0.025501836920157363,0.04662765171281752,0.08434915989870856,0.15105382454786054,0.26793105073282275,0.4709364057136276,0.820615745134855,-3.5
2.6479218393813073e-12,2.118337471505046e-11,1.1650856093277752e-10,5.08400993161211e-10,1.922391255390829e-9,6.5244794122355415e-9,2.039958985059359e-8,5.965238319758209e-8,1.6506350370151255e-7,4.3574201788858793e-7,1.1045541160795186e-6,2.701981811654116e-6,6.404555032129962e-6,0.000014758372430476795,0.00003315395148290247,0.00007277590750105016,0.00015640843223549932,0.0003296818387833883,0.0006825573651339727,0.001389818506476766,0.0027864514821739294,0.005506331603750723,0.010734616988488228,0.020662316570763506,0.03929704479450661,0.07389566437439492,0.13747371723153837,0.25316423707147284,0.46172885051895474,0.8344026025664721,-4.
6.20086219341179e-13,5.5807759740706106e-12,3.348465584442366e-11,1.5812198593200062e-10,6.417892370181202e-10,2.3271835811874447e-9,7.740536276035936e-9,2.4002917464477696e-8,7.023406563367864e-8,1.956030974600782e-7,5.220146230626167e-7,1.3419812946048895e-6,3.337475176290763e-6,8.057580159122889e-6,0.00001893942361544369,0.00004344746269411049,0.00009747743276362055,0.0002142721467415612,0.0004621981392324071,0.0009796835688373163,0.002042976102169321,0.004195910331949463,0.008495528757719317,0.01697184489609693,0.03347947183371747,0.06525949371483594,0.1257770337665693,0.23983041264270977,0.45267216273581123,0.846159866331128,-4.5
1.6136865837049608e-13,1.6136865837049608e-12,1.0488962794082245e-11,5.3251657262263704e-11,2.3075718146980939e-10,8.894640449381743e-10,3.1329725022631812e-9,1.0258205612612436e-8,3.161373386136389e-8,9.253362976939357e-8,2.5905156202849216e-7,6.974530920297048e-7,1.813887802869025e-6,4.57346694599884e-6,0.000011213290222476972,0.000026802732250243674,0.00006259338975074321,0.00014308537475680324,0.0003206915518581642,0.0007057090143513306,0.0015267124729438151,0.003250636725129992,0.006818571466029528,0.01410333463333638,0.028787576607825806,0.05803119886834316,0.11560603232618893,0.22773303195653483,0.443853777303375,0.8563360734121334,-5.
4.590648708391358e-14,5.049713579230494e-13,3.5347995054613456e-12,1.9188911601075877e-11,8.836998763653364e-11,3.6054954955705726e-10,1.33968901256985e-9,4.614933240058749e-9,1.492846825427911e-8,4.577565359572443e-8,1.3401990336413523e-7,3.76780384849907e-7,1.0218433758382712e-6,2.6834253705734535e-6,6.844861508079038e-6,0.00001700425401529339,0.00004123334432641946,0.00009778732018853785,0.00022719280841322756,0.0005178796756356734,0.001159722391007809,0.0025543187824700886,0.005539149437367033,0.01183757935391899,0.024951678280416167,0.05191399440306466,0.10668853709448027,0.21670764567599615,0.4353166334768047,0.865250322466243,-5.5
1.4096654570288853e-14,1.6915985484346623e-13,1.2686989113259967e-12,7.330260376550202e-12,3.573501933568224e-11,1.5376630805271078e-10,6.007148378582891e-10,2.1703209376416717e-9,7.347669744944511e-9,2.3537466069102702e-8,7.18779676613195e-8,2.104781643481119e-7,5.938128338475843e-7,1.6203509549724168e-6,4.290331197055074e-6,0.00001105301554601715,0.00002777102441363805,0.00006818637523308504,0.00016389201453568104,0.0003862234512474009,0.0008935693341576321,0.002032118559485857,0.0045474472176036135,0.010023124627512963,0.02177877251963863,0.04668752743765826,0.09881365543908903,0.20661693587609553,0.4270788359764894,0.8731372624904679,-6.
4.625953160162845e-15,6.013739108211698e-14,4.810991286569358e-13,2.946732163023732e-12,1.515462255269348e-11,6.855662583361337e-11,2.807814789624042e-10,1.061064128252872e-9,3.750047433098651e-9,1.2519522350257278e-8,3.978551477993371e-8,1.2107954073169485e-7,3.5460084816439577e-7,1.003383414359804e-6,2.7523177199126034e-6,7.3393221817183755e-6,0.000019071385567532574,0.0000483924071176914,0.0001201223587747207,0.00029215187421399144,0.0006971687415204371,0.001634369017928959,0.0037681355415316465,0.008552620664691852,0.019127493304426427,0.04218482846695792,0.09181532835621786,0.1973458867327262,0.4191443391159817,0.8801741548014107,-6.5
1.6092773696833132e-15,2.2529883175566386e-14,1.9150400699231428e-13,1.2391435746561511e-12,6.702640244731e-12,3.178966516072417e-11,1.3614808402994766e-10,5.368678047453107e-10,1.9763213521606835e-9,6.861588570534621e-9,2.264547274119863e-8,7.148538174611904e-8,2.1692080180834822e-7,6.353509289583311e-7,1.8023502209513975e-6,4.966285241520353e-6,0.000013324852062093346,0.00003488636180322141,0.00008929270147901693,0.00022379417936555329,0.0005500184327895211,0.001327256978671489,0.0031483055778269535,0.007348305591559424,0.016892230024208244,0.03827714775614368,0.08556093244697409,0.18879765990311653,0.41150899360369425,0.8864979402836801,-7.
5.895762872128661e-16,8.84364430819299e-15,7.959279877373691e-14,5.424101842358368e-13,3.0775882192511604e-12,1.526589880480274e-11,6.82139764305286e-11,2.8008705888478015e-10,1.0717966282871412e-9,3.862544192283498e-9,1.3214948028543364e-8,4.319564863689721e-8,1.355865420106428e-7,4.104099198129338e-7,1.2021645387394007e-6,3.417740931179635e-6,9.454555005882821e-6,0.00002550450830388746,0.00006721887995992936,0.00017337535477079166,0.00043827241274311374,0.001087250024876826,0.0026500297125977607,0.006352782336409861,0.014992724037587994,0.034863688571867016,0.07994321183038954,0.18089023004289956,0.4041640749854257,0.8922164308432955,-7.5
2.262292560114173e-16,3.619668096182677e-15,3.4386846913735433e-14,2.4613743054042204e-13,1.461440993833756e-12,7.565106321021795e-12,3.5197652567280355e-11,1.5020174731919637e-10,5.964140695835558e-10,2.2272360746026438e-9,7.886612480660933e-9,2.6652007116347438e-8,8.640744085906896e-8,2.699082759635786e-7,8.15226860944321e-7,2.388090765745009e-6,6.802294277730894e-6,0.000018882560602546545,0.0000511812215345444,0.00013568902109701677,0.00035238453970732746,0.0008976524287306677,0.0022456304644360068,0.005522984402618038,0.013367064794285816,0.0318644809563006,0.07487445448036913,0.17355368677156116,0.3970983884262913,0.897415891662132,-8.
9.050155713597122e-17,1.5385264713115107e-15,1.5385264713115108e-14,1.153894853483633e-13,7.154148091598525e-13,3.857085863577957e-12,1.8651556411709444e-11,8.258040834764534e-11,3.3970664486558155e-10,1.312547703205276e-9,4.803270412275709e-9,1.6758414974025344e-8,5.604198830500762e-8,1.804171144269481e-7,5.611902463321589e-7,1.6918048326667153e-6,4.9561388578690555e-6,0.000014140949085090419,0.00003937464929018869,0.00010717996859999857,0.0002856519055484884,0.0007464159502097166,0.0019145899949651094,0.0048261266019113905,0.011966861231700512,0.02921532692441245,0.0702822135698669,0.16672808128588218,0.3902995421420005,0.9021663230928616,-8.5
3.759767170201981e-17,6.767580906363566e-16,7.105959951681745e-15,5.571974946239336e-14,3.600353042185417e-13,2.0180926262776154e-12,1.0125992931146486e-11,4.644387748610124e-11,1.9764009441039627e-10,7.889973672335887e-10,2.980018642218731e-9,1.0720591236063406e-8,3.6934048771566944e-8,1.2239877213687415e-7,3.916364322368432e-7,1.2136954828126301e-6,3.6527848485255243e-6,0.000010701238052621289,0.00003057858958986422,0.000085377800525015,0.00023329079143062455,0.000624713577522113,0.001641483484451029,0.004236926899586687,0.010753842865542481,0.026864145886875863,0.06610611329264036,0.16036170579321954,0.38375472250546144,0.9065252293904604,-9.
1.6166052248022683e-17,3.07154992712431e-16,3.378704919836741e-15,2.7643949344118793e-14,1.8582877059102073e-13,1.081185574347757e-12,5.620629211644775e-12,2.66681179322714e-11,1.172410607183349e-10,4.829689747660629e-10,1.880434195194759e-9,6.967181034791444e-9,2.4700577038383333e-8,8.417328711682694e-8,2.7675803620525516e-7,8.807921765356322e-7,2.7207057688063243e-6,8.176180959853948e-6,0.00002395377556563052,0.00006853882946397826,0.0001918369247201326,0.0005259898891010657,0.0014145683190273427,0.0037356627063645626,0.009697422884834554,0.024768287326461733,0.062295429602374254,0.1544097132954939,0.37745116419051494,0.9105403645536916,-9.5
7.173353203587768e-18,1.4346706407175536e-16,1.6498712368251868e-15,1.4059772279032026e-14,9.81673385910986e-14,5.919737997728769e-13,3.1840362864765026e-12,1.5607781900366267e-11,7.080092438587923e-11,3.0061643857696997e-10,1.205215329284228e-9,4.594092856879522e-9,1.674348149039792e-8,5.8613754525973154e-8,1.978467000273144e-7,6.460178657634375e-7,2.046227183921744e-6,6.302309090805688e-6,0.000018914326883868988,0.00005541475745991009,0.0001587482140188441,0.00044531639683607807,0.0012248031033641118,0.003306787106923202,0.008772922149515527,0.02289252463501404,0.05880723374893961,0.14883300441230332,0.3713764307003363,0.9142517700093679,-10.
3.2765333127359814e-18,6.880719956745561e-17,8.256863948094674e-16,7.316498887339447e-15,5.298154366694082e-14,3.306874011211917e-13,1.837954979112685e-12,9.296894599156704e-12,4.34668153035535e-11,1.9002082929213405e-10,7.836492554985265e-10,3.0701978180525404e-9,1.149204796743459e-8,4.128962518840322e-8,1.4295171143313917e-7,4.784922754337993e-7,1.5528278215391972e-6,4.89771598822226e-6,0.00001504557948295926,0.000045100356771051184,0.0001321367516964675,0.0003789462560029669,0.0010651542076284405,0.00293792823246394,0.007960255721749321,0.021207536977816382,0.05560495065960305,0.1435973241405806,0.36551857567248613,0.9176933116140225,-10.5
1.537144162300524e-18,3.381717157061153e-17,4.22714644632644e-16,3.888974730620325e-15,2.9167310479652436e-14,1.8819255979045312e-13,1.0795793852202024e-12,5.628868207928288e-12,2.7096431435597114e-11,1.2184157831033478e-10,5.16385064886282e-10,2.0774623711879484e-9,7.979379330127774e-9,2.9399171153092023e-8,1.0431506783479038e-7,3.576493604642193e-7,1.1882546859655201e-6,3.835109980547153e-6,0.000012050332435425358,0.00003693141557974955,0.00011058501256996841,0.0003240018244345023,0.0009300982241886023,0.002619155437605307,0.007242948528542085,0.019688746278357604,0.052657227273720957,0.13867252435527647,0.3598662287425003,0.9208938559858507,-11.
7.392114318209e-19,1.7001862931880702e-17,2.2102421811444913e-16,2.1082310035532068e-15,1.6355792140469233e-14,1.089649395304234e-13,6.444726162958699e-13,3.4601341345817012e-12,1.7133134315577753e-11,7.917021185594133e-11,3.445214489803087e-10,1.4220808705592714e-9,5.600310533462821e-9,2.114265235037352e-8,7.682536772816262e-8,2.695996668162441e-7,9.163545539065936e-7,3.0243109040274144e-6,9.713096864870197e-6,0.000030415274588437613,0.00009301789289094351,0.00027825229268405195,0.0008152601354232058,0.002342434228261051,0.006607388770358133,0.018315416264333046,0.049937035345815194,0.134031957863132,0.3544086336269982,0.9238781826465136,-11.5
3.6376319078034124e-19,8.73031657872819e-18,1.1785927381283057e-16,1.1640422104970919e-15,9.330525843515752e-15,6.411544495417983e-14,3.9057981320466794e-13,2.1572961478700506e-12,1.0977854735203836e-11,5.208506870869238e-11,2.3253536507209958e-10,9.840212201761799e-10,3.970227116862942e-9,1.5347100340532177e-8,5.706856236438271e-8,2.0484114197289832e-7,7.118082683872147e-7,2.400698837286051e-6,7.875955145267774e-6,0.00002518286063608696,0.00007861239702292868,0.00023995334957111083,0.0007171469157198271,0.0021012166510556195,0.0060422554197562895,0.01706994738590762,0.04742095364139208,0.12965197749350596,0.34913565612268915,0.9266676997101353,-12.
